unidade,data_inicio,inicio,fim,duracao_h,num_ordem,tipo_ordem,status_ordem,previsao,atualizacao,categoria,mp_intervalo,is_preventiva,sistema,conjunto,item,descricao,problema,solucao,comentario,localizacao,id_equipamento
Mina A,2019-01-08,2019-01-08T13:56:10Z,2019-01-08T14:44:16Z,0.8,202000106463,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-08T20:55:20Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,PAINEL CGC,HMC - EXEC MANUT,Fixacao,Reparar,REPOSICIONAR TELA DO DESPACHO,BAIAS PREDIO,HAUL-0075
Mina A,2019-01-08,2019-01-08T14:00:42Z,2019-01-08T14:08:56Z,0.14,202000102911,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T14:57:34Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,FALHA NO RETIFICADOR PRINCIPAL,DEP N5W 645,HAUL-0090
Mina A,2019-01-08,2019-01-08T14:08:18Z,2019-01-08T14:12:14Z,0.07,202000105699,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T14:18:22Z,MPNS,NA,FALSE,ELETRICO,BATERIA,BATERIA,MPNS - EXEC MANUT,Conexao,Reparar,BAIXA VOLTAGEM DO SISTEMA,TENDA WN,HAUL-0161
Mina A,2019-01-08,2019-01-08T14:08:56Z,2019-01-08T14:12:44Z,0.06,202000102911,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T14:57:34Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,FALHA NO RETIFICADOR PRINCIPAL,DEP N5W 645,HAUL-0090
Mina A,2019-01-08,2019-01-08T14:20:34Z,2019-01-08T16:17:08Z,1.95,202000106595,Mãe,Fechada,NA,2019-01-08T20:48:49Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,HMC - EXEC MANUT,Potencia,Ajustar,BAIXA POTÊNCIA DO MOTOR,HMC - EXEC MANUT,HAUL-0044
Mina A,2019-01-08,2019-01-08T14:20:34Z,2019-01-08T16:17:08Z,1.94,202000106595,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T20:48:49Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,HMC - EXEC MANUT,Potencia,Ajustar,BAIXA POTÊNCIA DO MOTOR,SUL 04,HAUL-0044
Mina A,2019-01-08,2019-01-08T14:22:58Z,2019-01-08T14:26:44Z,0.06,202000106293,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T14:45:58Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDE,PNEU,MPNS - EXEC MANUT,Fixacao,Ajustar,AVALIAR PNEU,OFC PNEUS N5,HAUL-0104
Mina A,2019-01-08,2019-01-08T14:25:22Z,2019-01-08T14:29:05Z,0.06,202000105850,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T14:46:49Z,HMC,NA,FALSE,ESTRUTURA,ESTRUTURA,FIXACOES,HMC - EXEC MANUT,Fixacao,Recuperar,VAZAMENTO DE ÓLEO NA VEDAÇÃO DA BOMBA DA MANGUEIRA DO DIFERENCIAL,610 NORTE,HAUL-0073
Mina A,2019-01-08,2019-01-08T14:43:31Z,2019-01-08T14:47:37Z,0.07,202000002027,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T14:50:21Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MPNS - EXEC MANUT,Fixacao,Ajustar,PRESSÃO DE SUPRIMENTO DA BOMBA DE COMBUSTIVEL,BAIAS OFC N5,HAUL-0109
Mina A,2019-01-08,2019-01-08T14:44:16Z,2019-01-08T15:03:02Z,0.31,202000106463,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T20:55:20Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,PAINEL CGC,HMC - EXEC MANUT,Fixacao,Reparar,REPOSICIONAR TELA DO DESPACHO,BAIAS PREDIO,HAUL-0075
Mina A,2019-01-08,2019-01-08T15:02:21Z,2019-01-08T15:06:07Z,0.06,201904596106,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T15:07:51Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250H,MPS - EXEC MANUT,HAUL-0082
Mina A,2019-01-08,2019-01-08T15:03:02Z,2019-01-08T15:06:49Z,0.06,202000106463,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T20:55:20Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,PAINEL CGC,HMC - EXEC MANUT,Fixacao,Reparar,REPOSICIONAR TELA DO DESPACHO,BAIAS PREDIO,HAUL-0075
Mina A,2019-01-08,2019-01-08T15:53:53Z,2019-01-08T17:16:24Z,1.39,202000107933,Mãe,Fechada,NA,2019-01-08T23:37:14Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,FILTRO PRO,MPNS - EXEC MANUT,Obstrucao,Trocar,SUBSTITUIR FILTRO DE COMBUSTIVEL,MPNS - EXEC MANUT,HAUL-0102
Mina A,2019-01-08,2019-01-08T15:53:53Z,2019-01-08T17:16:24Z,1.36,202000107933,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T23:37:14Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,FILTRO PRO,MPNS - EXEC MANUT,Obstrucao,Trocar,SUBSTITUIR FILTRO DE COMBUSTIVEL,MPNS - EXEC MANUT,HAUL-0102
Mina A,2019-01-08,2019-01-08T16:03:25Z,2019-01-08T16:46:41Z,0.72,202000107935,Mãe,Fechada,NA,2019-01-08T23:36:31Z,HMC,NA,FALSE,PROPULSAO E RETARDO,CONTATOR MF,CONEXOES ELETRICAS,HMC - EXEC MANUT,Avaria,Reparar,FALHA NO CONTATOR,HMC - EXEC MANUT,HAUL-0086
Mina A,2019-01-08,2019-01-08T16:03:25Z,2019-01-08T16:46:41Z,0.72,202000107935,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:36:30Z,HMC,NA,FALSE,PROPULSAO E RETARDO,CONTATOR MF,CONEXOES ELETRICAS,HMC - EXEC MANUT,Avaria,Reparar,FALHA NO CONTATOR,HMC - EXEC MANUT,HAUL-0086
Mina A,2019-01-08,2019-01-08T16:27:12Z,2019-01-08T17:45:41Z,1.31,202000105295,Mãe,Fechada,NA,2019-01-08T23:35:43Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,TANQUE DE EXPANSAO,MPNS - EXEC MANUT,Nivel Baixo,Completar,BAIXO NIVEL DO LIQUIDO ARREFECEDOR DO MOTOR,MPNS - EXEC MANUT,HAUL-0062
Mina A,2019-01-08,2019-01-08T16:27:12Z,2019-01-08T17:45:41Z,1.32,202000105295,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:35:43Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,TANQUE DE EXPANSAO,MPNS - EXEC MANUT,Nivel Baixo,Completar,BAIXO NIVEL DO LIQUIDO ARREFECEDOR DO MOTOR,N4E 670,HAUL-0062
Mina A,2019-01-08,2019-01-08T16:27:52Z,2019-01-08T16:28:05Z,0,200200000000,Mãe,Fechada,NA,2019-01-08T23:57:35Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,NA,MPNS - EXEC MANUT,HAUL-0082
Mina A,2019-01-08,2019-01-08T16:28:54Z,2019-01-08T16:50:54Z,0.37,202000108149,Mãe,Fechada,NA,2019-01-08T21:08:20Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEU TEI,MPNS - EXEC MANUT,HAUL-0082
Mina A,2019-01-08,2019-01-08T16:28:54Z,2019-01-08T16:50:54Z,0.37,202000108149,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T21:08:20Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEU TEI,BAIAS PRESSÃO N4WN,HAUL-0082
Mina A,2019-01-08,2019-01-08T16:41:22Z,2019-01-08T22:54:39Z,6.27,201904608555,Mãe,Fechada,NA,2019-01-08T23:34:49Z,MPS,500,TRUE,REVISÃO DE 500H,REVISÃO DE 500H,REVISÃO DE 500H,MPS - EXEC MANUT,Revisão De 500h,Revisão De 500h,REVISÃO 500 HRS,MPS - EXEC MANUT,HAUL-0079
Mina A,2019-01-08,2019-01-08T16:41:22Z,2019-01-08T22:54:39Z,6.24,201904608555,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:34:49Z,MPS,500,TRUE,REVISÃO DE 500H,REVISÃO DE 500H,REVISÃO DE 500H,MPS - EXEC MANUT,Revisão De 500h,Revisão De 500h,REVISÃO 500 HRS,MPS - EXEC MANUT,HAUL-0079
Mina A,2019-01-08,2019-01-08T16:43:28Z,2019-01-10T19:22:31Z,50.59,201904546304,Mãe,Fechada,NA,2019-01-10T21:01:21Z,MPS,1000,TRUE,REVISÃO DE 1000H,REVISÃO DE 1000H,REVISÃO DE 1000H,MPS - EXEC MANUT,Revisão De 1000h,Revisão De 1000h,REVISÃO 1.000 HRS,MPS - EXEC MANUT,HAUL-0165
Mina A,2019-01-08,2019-01-08T16:43:28Z,2019-01-08T21:47:18Z,5.08,201904546304,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-10T21:01:21Z,MPS,1000,TRUE,REVISÃO DE 1000H,REVISÃO DE 1000H,REVISÃO DE 1000H,MPS - EXEC MANUT,Revisão De 1000h,Revisão De 1000h,REVISÃO 1.000 HRS,OFICINA N5,HAUL-0165
Mina A,2019-01-08,2019-01-08T16:45:46Z,2019-01-08T18:14:02Z,1.48,202000108158,Mãe,Fechada,NA,2019-01-08T23:34:12Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Completar,BAIXO NIVEL DE ÓLEO DO MOTOR,MPNS - EXEC MANUT,HAUL-0154
Mina A,2019-01-08,2019-01-08T16:45:46Z,2019-01-08T18:14:02Z,1.47,202000108158,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:34:12Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Completar,BAIXO NIVEL DE ÓLEO DO MOTOR,MORRO I,HAUL-0154
Mina A,2019-01-08,2019-01-08T17:09:40Z,2019-01-08T18:28:50Z,1.32,202000108425,Mãe,Fechada,NA,2019-01-08T23:33:53Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO DD,NITROGENIO,HMC - EXEC MANUT,Descalibracao,Calibrar,CALIBRAR SUSPENSÕES DIANTEIRA,HMC - EXEC MANUT,HAUL-0137
Mina A,2019-01-08,2019-01-08T17:09:40Z,2019-01-08T18:28:50Z,1.33,202000108425,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T23:33:53Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO DD,NITROGENIO,HMC - EXEC MANUT,Descalibracao,Calibrar,CALIBRAR SUSPENSÕES DIANTEIRA,HMC - EXEC MANUT,HAUL-0137
Mina A,2019-01-08,2019-01-08T17:28:20Z,2019-01-08T19:47:05Z,2.3,202000108429,Mãe,Fechada,NA,2019-01-08T23:33:23Z,HMC,NA,FALSE,ESTRUTURA,BASCULA,REMOVEDOR DE PEDRAS,HMC - EXEC MANUT,Avaria,Trocar,SUBSTITUIR EXTRATOR DE PEDRA L-D,HMC - EXEC MANUT,HAUL-0108
Mina A,2019-01-08,2019-01-08T17:28:20Z,2019-01-08T19:47:05Z,2.32,202000108429,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:33:23Z,HMC,NA,FALSE,ESTRUTURA,BASCULA,REMOVEDOR DE PEDRAS,HMC - EXEC MANUT,Avaria,Trocar,SUBSTITUIR EXTRATOR DE PEDRA L-D,OFICINA N5,HAUL-0108
Mina A,2019-01-08,2019-01-08T17:33:11Z,2019-01-08T18:01:17Z,0.47,202000108255,Mãe,Fechada,NA,2019-01-08T21:09:04Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEU TDI,MPNS - EXEC MANUT,HAUL-0047
Mina A,2019-01-08,2019-01-08T17:33:11Z,2019-01-08T18:01:17Z,0.47,202000108255,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T21:09:04Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEU TDI,OFICINA DE PNEUS,HAUL-0047
Mina A,2019-01-08,2019-01-08T17:42:22Z,2019-01-13T11:17:06Z,113.93,202000086682,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-13T13:41:26Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,FALHA TERRA,OFICINA N5,HAUL-0155
Mina A,2019-01-08,2019-01-08T18:02:44Z,2019-01-08T18:15:18Z,0.21,202000000014,Mãe,Fechada,NA,2019-01-08T23:57:55Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,NA,HMC - EXEC MANUT,HAUL-0077
Mina A,2019-01-08,2019-01-08T18:03:50Z,2019-01-08T19:17:12Z,1.23,202000108651,Mãe,Fechada,NA,2019-01-08T23:33:02Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Completar,BAIXO NIVEL DE ÓLEO DO MOTOR,MPNS - EXEC MANUT,HAUL-0142
Mina A,2019-01-08,2019-01-08T18:03:50Z,2019-01-08T19:17:12Z,1.23,202000108651,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:33:02Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Completar,BAIXO NIVEL DE ÓLEO DO MOTOR,N5S,HAUL-0142
Mina A,2019-01-08,2019-01-08T18:09:58Z,2019-01-08T18:39:31Z,0.49,202000107959,Mãe,Fechada,NA,2019-01-08T21:10:00Z,MPNS,NA,FALSE,SISTEMA MONIT. DE PNEUS,SISTEMA MONIT. DE PNEUS,SISTEMA MONIT. DE PNEUS,MPNS - EXEC MANUT,Ajuste,Ajuste,MEMS,MPNS - EXEC MANUT,HAUL-0067
Mina A,2019-01-08,2019-01-08T18:09:58Z,2019-01-08T18:39:31Z,0.49,202000107959,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T21:09:59Z,MPNS,NA,FALSE,SISTEMA MONIT. DE PNEUS,SISTEMA MONIT. DE PNEUS,SISTEMA MONIT. DE PNEUS,MPNS - EXEC MANUT,Ajuste,Ajuste,MEMS,BAIAS 610,HAUL-0067
Mina A,2019-01-08,2019-01-08T19:13:18Z,2019-01-09T14:30:42Z,19.36,202000025790,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-09T23:08:27Z,MPS,6000,TRUE,REVISÃO DE 6000H,REVISÃO DE 6000H,REVISÃO DE 6000H,MPS - EXEC MANUT,Revisão De 6000h,Revisão De 6000h,REVISÃO DE 6.000 HS. -REMOVER PNEU,CENTRAL N4E,HAUL-0046
Mina A,2019-01-08,2019-01-08T19:57:10Z,2019-01-08T20:10:05Z,0.21,202000109097,Mãe,Fechada,NA,2019-01-08T23:31:41Z,HMC,NA,FALSE,COMBATE INCENDIO,RESERVATORIO DE AGENTE,VALVULA DE ACIONAMENTO,HMC - EXEC MANUT,Fixacao,Ajustar,REPOR AMPOLA DO SISTEMA DE AFEX,HMC - EXEC MANUT,HAUL-0082
Mina A,2019-01-08,2019-01-08T19:57:10Z,2019-01-08T20:10:05Z,0.22,202000109097,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T23:31:41Z,HMC,NA,FALSE,COMBATE INCENDIO,RESERVATORIO DE AGENTE,VALVULA DE ACIONAMENTO,HMC - EXEC MANUT,Fixacao,Ajustar,REPOR AMPOLA DO SISTEMA DE AFEX,CV 1,HAUL-0082
Mina A,2019-01-08,2019-01-08T20:01:09Z,2019-01-09T16:56:38Z,21.11,202000109180,Mãe,Fechada,2019-01-09T12:00:00Z,2019-01-09T21:34:18Z,HMC,NA,FALSE,DIRECAO,ACUMULADOR DIANTEIRO,ACUMULADOR,HMC - EXEC MANUT,Vazamento,Vedar,VAZAMENTO NOS ACUMULADORES DA DIREÇÃO,HMC - EXEC MANUT,HAUL-0146
Mina A,2019-01-08,2019-01-08T20:01:09Z,2019-01-09T11:10:35Z,15.23,202000109180,Filha,Fechada,1968-12-31T00:00:00Z,2019-01-09T21:34:17Z,HMC,NA,FALSE,DIRECAO,ACUMULADOR DIANTEIRO,ACUMULADOR,HMC - EXEC MANUT,Vazamento,Vedar,VAZAMENTO NOS ACUMULADORES DA DIREÇÃO,BAIAS TENDA BSM3,HAUL-0146
Mina A,2019-01-08,2019-01-08T20:12:10Z,2019-01-09T14:54:26Z,18.8,201904604691,Mãe,Fechada,NA,2019-01-09T15:04:17Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250 HORAS,MPS - EXEC MANUT,HAUL-0129
Mina A,2019-01-08,2019-01-08T20:12:10Z,2019-01-08T21:48:12Z,1.61,201904604691,Filha,Fechada,1968-12-31T09:00:00Z,2019-01-09T15:04:17Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250 HORAS,MPS - EXEC MANUT,HAUL-0129
Mina A,2019-01-08,2019-01-08T20:48:32Z,2019-01-08T23:17:01Z,2.48,202000109208,Mãe,Fechada,NA,2019-01-08T23:31:21Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO DE,NITROGENIO,HMC - EXEC MANUT,Descalibracao,Calibrar,CALIBRAR SUSPENSÃO D-E,HMC - EXEC MANUT,HAUL-0139
Mina A,2019-01-08,2019-01-08T20:48:32Z,2019-01-08T23:17:01Z,2.45,202000109208,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:31:21Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO DE,NITROGENIO,HMC - EXEC MANUT,Descalibracao,Calibrar,CALIBRAR SUSPENSÃO D-E,OFICINA N5,HAUL-0139
Mina A,2019-01-08,2019-01-08T20:49:26Z,2019-01-08T23:47:08Z,2.97,202000109212,Mãe,Fechada,NA,2019-01-08T23:55:15Z,HMC,NA,FALSE,ELETRICO,CABINE,ALARME,HMC - EXEC MANUT,Nao Identificado,Reparar,FALHA ELETRICA,HMC - EXEC MANUT,HAUL-0062
Mina A,2019-01-08,2019-01-08T20:49:26Z,2019-01-08T23:47:08Z,2.99,202000109212,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:55:15Z,HMC,NA,FALSE,ELETRICO,CABINE,ALARME,HMC - EXEC MANUT,Nao Identificado,Reparar,FALHA ELETRICA,CENTRAL N4E,HAUL-0062
Mina A,2019-01-08,2019-01-08T21:15:55Z,2019-01-09T04:19:50Z,7.1,202000109341,Mãe,Fechada,NA,2019-01-09T05:13:29Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,HMC - EXEC MANUT,Vazamento,Reparar,VAZAMENTO DE OLEO DO MOTOR,HMC - EXEC MANUT,HAUL-0052
Mina A,2019-01-08,2019-01-08T21:15:55Z,2019-01-09T04:19:50Z,7.03,202000109341,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-09T05:13:29Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,HMC - EXEC MANUT,Vazamento,Reparar,VAZAMENTO DE OLEO DO MOTOR,HMC - EXEC MANUT,HAUL-0052
Mina A,2019-01-08,2019-01-08T21:18:42Z,2019-01-08T21:40:01Z,0.36,202000109342,Mãe,Fechada,NA,2019-01-08T23:29:27Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO DE,NITROGENIO,HMC - EXEC MANUT,Descalibracao,Calibrar,CALIBRAR SUSPENSÃO D-E,HMC - EXEC MANUT,HAUL-0142
Mina A,2019-01-08,2019-01-08T21:18:42Z,2019-01-08T21:40:01Z,0.36,202000109342,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:29:27Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO DE,NITROGENIO,HMC - EXEC MANUT,Descalibracao,Calibrar,CALIBRAR SUSPENSÃO D-E,HMC - EXEC MANUT,HAUL-0142
Mina A,2019-01-08,2019-01-08T21:33:58Z,2019-01-08T21:56:16Z,0.37,202000109344,Mãe,Fechada,NA,2019-01-08T23:29:02Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,HMC - EXEC MANUT,Vazamento,Recuperar,VAZAMENTO DE OLEO HIDRAULICO,HMC - EXEC MANUT,HAUL-0144
Mina A,2019-01-08,2019-01-08T21:33:58Z,2019-01-08T21:56:16Z,0.37,202000109344,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:29:02Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,HMC - EXEC MANUT,Vazamento,Recuperar,VAZAMENTO DE OLEO HIDRAULICO,HMC - EXEC MANUT,HAUL-0144
Mina A,2019-01-08,2019-01-08T21:36:53Z,2019-01-09T02:45:00Z,5.14,202000028209,Mãe,Fechada,NA,2019-01-09T05:13:13Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,MPNS - EXEC MANUT,Vazamento,Reparar,VAZAMENTO NO PNEU TEE -TEI - TDI,MPNS - EXEC MANUT,HAUL-0068
Mina A,2019-01-08,2019-01-08T21:36:53Z,2019-01-09T02:45:00Z,5.12,202000028209,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-09T05:13:13Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,MPNS - EXEC MANUT,Vazamento,Reparar,VAZAMENTO NO PNEU TEE -TEI - TDI,MANUT PNEU,HAUL-0068
Mina A,2019-01-08,2019-01-08T21:47:18Z,2019-01-10T19:22:31Z,45.86,201904546304,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-10T21:01:21Z,MPS,1000,TRUE,REVISÃO DE 1000H,REVISÃO DE 1000H,REVISÃO DE 1000H,MPS - EXEC MANUT,Revisão De 1000h,Revisão De 1000h,REVISÃO 1.000 HRS,OFICINA N5,HAUL-0165
Mina A,2019-01-08,2019-01-08T21:48:12Z,2019-01-09T00:52:45Z,3.07,201904604691,Filha,Fechada,1968-12-31T09:00:00Z,2019-01-09T15:04:17Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250 HORAS,MPS - EXEC MANUT,HAUL-0129
Mina A,2019-01-08,2019-01-08T21:51:09Z,2019-01-08T22:18:53Z,0.46,202000109266,Mãe,Fechada,NA,2019-01-08T23:28:33Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,FILTRO PRO,MPNS - EXEC MANUT,Obstrucao,Trocar,SUBSTITUIR FILTRO DE COMBUSTIVEL,MPNS - EXEC MANUT,HAUL-0104
Mina A,2019-01-08,2019-01-08T21:51:09Z,2019-01-08T22:18:53Z,0.46,202000109266,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:28:33Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,FILTRO PRO,MPNS - EXEC MANUT,Obstrucao,Trocar,SUBSTITUIR FILTRO DE COMBUSTIVEL,MPNS - EXEC MANUT,HAUL-0104
Mina A,2019-01-08,2019-01-08T21:56:59Z,2019-01-08T22:24:57Z,0.47,202000109351,Mãe,Fechada,NA,2019-01-08T23:28:08Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,PAINEL CGC,HMC - EXEC MANUT,Descalibracao,Trocar,SUBSTITUIR PAINEL DO DESPACHO,HMC - EXEC MANUT,HAUL-0044
Mina A,2019-01-08,2019-01-08T21:56:59Z,2019-01-08T22:24:57Z,0.46,202000109351,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-08T23:28:08Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,PAINEL CGC,HMC - EXEC MANUT,Descalibracao,Trocar,SUBSTITUIR PAINEL DO DESPACHO,ETA NOVA,HAUL-0044
Mina A,2019-01-08,2019-01-08T22:02:42Z,2019-01-12T14:15:55Z,87.52,201904546229,Mãe,Fechada,NA,2019-01-12T14:40:46Z,MPS,NA,FALSE,REVISÃO LUBRIFICAÇÃO 797 500HS,REVISÃO LUBRIFICAÇÃO 797 500HS,REVISÃO LUBRIFICAÇÃO 797 500HS,MPS - EXEC MANUT,Revisão Lubrificação 797 500hs,Revisão Lubrificação 797 500hs,REVISÃO 500 HRS,MPS - EXEC MANUT,HAUL-0181
Mina A,2019-01-08,2019-01-08T22:02:42Z,2019-01-09T02:36:05Z,4.52,201904546229,Filha,Fechada,1968-12-31T06:00:00Z,2019-01-12T14:40:46Z,MPS,NA,FALSE,REVISÃO LUBRIFICAÇÃO 797 500HS,REVISÃO LUBRIFICAÇÃO 797 500HS,REVISÃO LUBRIFICAÇÃO 797 500HS,MPS - EXEC MANUT,Revisão Lubrificação 797 500hs,Revisão Lubrificação 797 500hs,REVISÃO 500 HRS,OFICINA N5,HAUL-0181
Mina A,2019-01-08,2019-01-08T22:42:32Z,2019-01-08T23:12:41Z,0.5,202000109505,Mãe,Fechada,NA,2019-01-08T23:27:05Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEUS DD/TDI,MPNS - EXEC MANUT,HAUL-0056
Mina A,2019-01-08,2019-01-08T22:42:32Z,2019-01-08T23:12:41Z,0.51,202000109505,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-08T23:27:05Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEUS DD/TDI,BAIAS PRESSÃO N4WN,HAUL-0056
Mina A,2019-01-08,2019-01-08T22:51:44Z,2019-01-08T23:46:42Z,0.92,202000109517,Mãe,Fechada,NA,2019-01-08T23:54:49Z,MPNS,NA,FALSE,FRENAGEM,FREIO TD,CONJUNTO DE FREIO,MPNS - EXEC MANUT,Ajuste,Ajustar,CORRIGIR TEMPERATURA DOS FREIOS,MPNS - EXEC MANUT,HAUL-0081
