id_ciclo,data_hora_inicio,turno,equipe,id_equipamento,id_carga,massa_transportada,carga_alvo,TVV,TFC,TMC,TC,TVC,TFB,TMB,TB,tempo_ciclo_total,dmt_total,tkph_viagem
2326,2023-06-25T14:43:55Z,Dia,Turma B,HAUL-0025,LOAD-0001,372.28,433.09,8.3,0,1.05,2.55,13.89,0,0,0.94,26.85,1188.16,1258.35
2327,2023-06-25T14:48:54Z,Dia,Turma B,HAUL-0011,LOAD-0001,188.23,269.95,7.49,0,1.38,1.15,10.27,0.92,0,0.8,21.94,569.72,620.04
2328,2023-06-25T14:53:49Z,Dia,Turma B,HAUL-0030,LOAD-0001,336.74,430.83,7.47,0.43,0.66,3.23,9.94,0,0,1.47,23.2,1074.11,1131.11
2329,2023-06-25T12:57:48Z,Dia,Turma B,HAUL-0015,LOAD-0001,397.27,428.61,7.96,0,1.23,3.13,15.61,0,0,0,28,1311.88,1372.07
2330,2023-06-27T14:59:02Z,Dia,Turma D,HAUL-0021,LOAD-0001,320.95,432.91,9.92,4.01,0.84,2.2,6.08,0,0,1.43,24.76,607.9,650.68
2331,2023-06-27T15:00:41Z,Dia,Turma D,HAUL-0016,LOAD-0002,355.27,428.73,4.57,1.03,0.84,5.46,5.48,0,0,0.59,17.81,837.8,902.34
2333,2023-06-27T15:08:36Z,Dia,Turma D,HAUL-0018,LOAD-0001,348.55,428.25,4.82,6.2,0.8,2.14,7.11,0,0,0.05,21.32,666.39,697.26
2334,2023-06-27T15:10:35Z,Dia,Turma D,HAUL-0024,LOAD-0002,358.55,429.38,5.2,0,1.2,4.62,4.2,0,0,1.32,16.43,811.27,862.31
2335,2023-06-27T15:16:54Z,Dia,Turma D,HAUL-0016,LOAD-0001,380.5,433.31,3.61,3.09,0.82,2.65,5.61,0,0,0.82,16.44,734.64,768.37
2336,2023-06-02T13:40:39Z,Dia,Turma D,HAUL-0025,LOAD-0001,364.76,427.13,7.37,0,0.6,4.16,10.36,0,0,2.41,24.72,1216.23,1301.65
2337,2023-06-02T05:03:46Z,Noite,Turma C,HAUL-0004,LOAD-0003,225.18,271.43,9.18,0,0.36,3.63,5.67,0.15,0,0.45,19.2,352.19,382.59
2338,2023-06-02T05:19:39Z,Noite,Turma C,HAUL-0030,LOAD-0003,356.56,427.92,2.44,8.93,1.55,5.04,4.35,0,0,0.65,22.99,563.67,600.93
2339,2023-06-02T05:28:36Z,Noite,Turma C,HAUL-0004,LOAD-0003,236.12,269.28,2.71,10.63,1.85,3.32,4.24,0.25,0,0.68,23.84,366.72,393.69
2340,2023-06-02T05:36:21Z,Noite,Turma C,HAUL-0030,LOAD-0003,355.98,429.91,4.18,5.36,1.62,0.5,1.04,0,0,0,12.84,0,0
2341,2023-06-08T11:13:30Z,Noite,Turma C,HAUL-0024,LOAD-0001,354.06,432.55,8.29,0,1.3,3.67,8.89,0,0,1.13,23.51,967.26,1048.44
2342,2023-06-08T11:16:51Z,Noite,Turma C,HAUL-0026,LOAD-0001,266.75,426.31,10.78,2.7,1.8,1.57,10.31,0,0,1.24,28.05,747.65,800.81
2343,2023-06-08T11:20:22Z,Noite,Turma C,HAUL-0018,LOAD-0001,340.77,430.83,3.27,6.7,1.04,2.48,9.61,0,0,1.32,24.26,945.14,1005.09
2344,2023-06-11T06:30:17Z,Noite,Turma A,HAUL-0029,LOAD-0001,377.06,433.95,4.69,9.19,0.79,2.77,4.15,0,0,1.53,23.29,396.15,419.45
2345,2023-06-11T06:34:56Z,Noite,Turma A,HAUL-0003,LOAD-0001,176.82,269.86,5.98,10.24,0.89,1.12,4.36,0,0,0.52,23.09,178.92,201.57
2346,2023-06-11T06:38:33Z,Noite,Turma A,HAUL-0021,LOAD-0001,375.57,432.63,7.43,6.81,0.8,2.84,5.06,0,0,0.96,23.73,401.1,426.93
2348,2023-06-17T22:34:33Z,Dia,Turma D,HAUL-0023,LOAD-0001,384.46,430.84,7.95,1.75,0.17,3.33,12.02,0,0,3.36,28.51,1479.52,1523.22
2349,2023-06-17T22:40:33Z,Dia,Turma D,HAUL-0015,LOAD-0001,404.58,427.6,6.89,0,1.73,2.89,10.52,0,0,2.41,24.6,1543.35,1614.96
2350,2023-06-17T22:53:46Z,Dia,Turma D,HAUL-0028,LOAD-0001,294.79,427.73,2.67,0,2.24,2.41,9.85,0,0,1.86,19.2,1093.4,1178.26
2351,2023-06-17T23:10:13Z,Dia,Turma D,HAUL-0015,LOAD-0001,369.15,425.98,7.03,6.43,0.49,2.82,10.15,0,0,1.93,28.91,1400.37,1467.62
2352,2023-06-21T19:29:03Z,Dia,Turma B,HAUL-0021,LOAD-0001,402.29,427.18,9.99,10.16,2.32,2.19,11.08,0.57,0,0.86,37.51,1624.74,1684.36
2353,2023-06-21T19:32:57Z,Dia,Turma B,HAUL-0019,LOAD-0001,305.36,429.21,8.14,0,0.97,2.73,12.02,0.71,0,0.91,25.21,1208.09,1301.93
2354,2023-06-21T19:40:48Z,Dia,Turma B,HAUL-0010,LOAD-0003,223.93,270.87,13.53,0,0.94,2.2,4.6,0.83,0,0.9,22.91,195.93,209.19
2355,2023-06-21T19:36:05Z,Dia,Turma B,HAUL-0024,LOAD-0001,344.47,432.42,9.82,0,1.01,1.73,12.41,0.57,0,0.99,26.39,1399.84,1437.68
2356,2023-06-23T20:13:33Z,Dia,Turma B,HAUL-0017,LOAD-0002,383.35,433.9,3.64,1.49,0.91,3.74,14.73,0.52,0,2.35,27.6,2343.92,2446.52
2357,2023-06-23T20:21:57Z,Dia,Turma B,HAUL-0029,LOAD-0003,356.08,428.14,4.88,2.64,1.74,6.16,8.37,0.73,0,1.24,25.67,1126.34,1178.68
2358,2023-06-23T20:27:18Z,Dia,Turma B,HAUL-0019,LOAD-0003,351.15,430.67,1.68,8.93,0.03,5.31,6.49,0,0,1.29,23.7,1086.52,1154.39
2359,2023-06-23T20:24:29Z,Dia,Turma B,HAUL-0023,LOAD-0001,383.23,429.82,8.08,0,0.7,2.47,11.63,0.6,0,0.97,24.23,1427.91,1518.78
2360,2023-06-23T20:31:45Z,Dia,Turma B,HAUL-0022,LOAD-0002,381.81,430.49,5.82,0,1.14,3.43,6.02,1.31,0,0.85,18.59,1172.33,1243.94
2361,2023-06-23T20:35:41Z,Dia,Turma B,HAUL-0018,LOAD-0002,378.38,434,4.85,3.46,0.99,2.92,5.15,0.57,0,0.87,18.94,1315.83,1396.64
2362,2023-06-25T14:59:24Z,Dia,Turma B,HAUL-0023,LOAD-0001,399.7,431.27,5.77,0,0.83,3.65,8.43,0,0,1.05,19.6,1293.45,1330.34
2363,2023-06-25T15:01:01Z,Dia,Turma B,HAUL-0022,LOAD-0002,376.53,429.37,4.13,0,0.55,3.31,6.88,0,0,1.12,16.03,893.9,920.94
2364,2023-06-25T15:06:00Z,Dia,Turma B,HAUL-0018,LOAD-0001,360.63,428.15,5.41,0,0.15,2.32,5.22,0,0,1.41,14.54,505.88,530.79
2365,2023-06-27T15:18:13Z,Dia,Turma D,HAUL-0022,LOAD-0002,332.38,431.29,4.72,3.02,1.04,3.37,5.87,0,0,0,17.97,766.28,790.32
2366,2023-06-27T15:13:27Z,Dia,Turma D,HAUL-0021,LOAD-0001,318.28,430.9,3.79,0,0.69,2.37,5.78,0,0,0.85,13.35,610.55,647.78
2367,2023-06-27T15:23:41Z,Dia,Turma D,HAUL-0023,LOAD-0001,389.69,426.35,4.54,1.66,1.22,2.64,6.9,0,0,0.8,17.79,755.63,791.98
2368,2023-06-27T15:26:03Z,Dia,Turma D,HAUL-0018,LOAD-0002,378.34,433.37,5.03,0.78,1.16,3.3,4.87,0,0,0.99,16.07,860.9,898.24
2369,2023-06-27T15:26:11Z,Dia,Turma D,HAUL-0024,LOAD-0001,354.61,427.65,4.23,3.28,0.9,1.59,5.43,0,0,1.15,16.49,663.51,707.42
2371,2023-06-02T13:40:41Z,Dia,Turma D,HAUL-0013,LOAD-0001,226.7,270.68,21.13,4.91,2.31,1.45,4.47,1.07,0,0.96,35.84,422.13,445.74
2372,2023-06-02T13:15:32Z,Dia,Turma D,HAUL-0025,LOAD-0001,396.48,426.92,6.76,8.24,1.63,3.97,12.05,0,0,0.91,33.58,1317.26,1402.81
2373,2023-06-06T12:01:21Z,Dia,Turma D,HAUL-0030,LOAD-0001,388.5,430.24,11.11,0,0.9,3.07,14.57,0,0,0.92,30.48,1790.43,1896.17
2374,2023-06-06T12:05:54Z,Dia,Turma D,HAUL-0025,LOAD-0001,391.37,431.41,8.9,0.96,1.05,3.48,13.16,0,0,0.49,27.81,2214.51,2296.18
2375,2023-06-06T11:32:44Z,Noite,Turma C,HAUL-0027,LOAD-0001,323.22,433.05,8.39,6.82,1.52,4.22,8.62,0,0,0.94,30.16,1059.15,1133.52
2376,2023-06-06T11:30:34Z,Noite,Turma C,HAUL-0030,LOAD-0001,378.98,430.22,7.5,0,1.27,4.31,15.53,0,0,0.17,28.87,1728.87,1842.61
2377,2023-06-09T15:05:38Z,Dia,Turma D,HAUL-0010,LOAD-0001,217.13,271.53,6.88,8.27,1.04,1.04,9.53,0.65,0,0.7,28.18,792.78,868.64
2378,2023-06-09T14:56:10Z,Dia,Turma D,HAUL-0025,LOAD-0001,375.75,426.54,6.55,0,0.7,2.76,12.87,0,0,1.68,24.37,1691.85,1753.03
2379,2023-06-09T15:00:01Z,Dia,Turma D,HAUL-0027,LOAD-0001,401.16,427.83,10.8,0,1.13,1.83,9.01,0,0,1.69,24.43,1823.41,1874.4
2380,2023-06-12T15:19:33Z,Dia,Turma D,HAUL-0010,LOAD-0001,228.91,268.66,4.45,8.55,1.01,2.66,4.34,0,0,0.46,21.3,416.92,448.88
2381,2023-06-12T15:15:54Z,Dia,Turma D,HAUL-0014,LOAD-0001,248.47,268.67,15.16,5.46,1.49,2.18,6.03,1.45,0,1.05,32.58,459.13,495.98
2382,2023-06-12T15:18:28Z,Dia,Turma D,HAUL-0024,LOAD-0001,356.46,433.78,9.23,4.03,0.62,2.6,7.27,0,0,1.27,25.19,877.32,947.36
2383,2023-06-12T15:07:52Z,Dia,Turma D,HAUL-0019,LOAD-0001,299.55,430.94,3.54,3.41,1.84,1.6,10.52,0,0,1.43,22.28,1234.78,1307.66
2384,2023-06-16T16:54:59Z,Dia,Turma D,HAUL-0015,LOAD-0001,388.65,431.18,5.24,3.42,1.29,2.72,5.2,0,0,1.93,19.61,507.31,530.23
2387,2023-06-16T15:56:11Z,Dia,Turma B,HAUL-0029,LOAD-0001,407.11,427.35,8.44,4.06,1.87,5.02,2.52,0,0,0.3,22.26,1709.29,1791.6
2388,2023-06-14T14:52:55Z,Dia,Turma B,HAUL-0015,LOAD-0001,389.28,429.84,7.15,1.89,1.36,3.14,7.99,0,0,1.71,23.2,1269.35,1324.41
2389,2023-06-14T15:00:21Z,Dia,Turma B,HAUL-0005,LOAD-0001,163.89,270.11,3.55,0.79,1.31,1.83,5.39,0.2,0,0.6,13.61,382.24,292.43
2390,2023-06-14T14:58:35Z,Dia,Turma B,HAUL-0002,LOAD-0001,221.33,271.74,12.54,3.48,1.26,1.75,7.79,0,0,0.57,27.46,704.92,762.43
2391,2023-06-14T14:44:03Z,Dia,Turma B,HAUL-0011,LOAD-0001,239.71,269.79,13,6.46,3.02,2.11,4.34,0.73,0,0.63,30.33,289.86,314.63
2392,2023-06-14T14:44:02Z,Dia,Turma B,HAUL-0028,LOAD-0001,376.67,429.36,4.27,0,2.17,2.56,5.72,0,0,2.37,17.02,647.39,674.61
2393,2023-06-14T14:46:21Z,Dia,Turma B,HAUL-0005,LOAD-0001,223.91,270.33,2.97,0.07,0.96,1.34,3.6,2.27,0,0.65,11.94,280.15,296.98
2394,2023-06-21T22:15:53Z,Dia,Turma B,HAUL-0023,LOAD-0001,387.18,428.17,3.59,0.08,1.03,3.54,8.75,0.55,0,1,18.43,1081.25,1120.44
2395,2023-06-21T22:08:06Z,Dia,Turma B,HAUL-0010,LOAD-0001,253.75,268.83,9.24,0.2,1.24,2.2,10.2,1.23,0,0.89,24.86,682.61,728.01
2396,2023-06-21T21:58:42Z,Dia,Turma B,HAUL-0003,LOAD-0001,219.15,271.7,10.62,1.88,1.01,1.93,9.32,1.96,0,0.67,27.21,589.08,620.88
2397,2023-06-21T22:02:14Z,Dia,Turma B,HAUL-0018,LOAD-0001,377.4,433.79,7.64,1.94,0.95,2.61,10.03,0.71,0,0.93,24.52,1043.46,1102.62
2398,2023-06-21T21:41:40Z,Dia,Turma B,HAUL-0015,LOAD-0001,378.34,427.83,8.41,3.08,0.87,2.81,9.07,0.77,0,1.54,26.48,1047.33,1080.48
2399,2023-06-30T22:26:02Z,Dia,Turma B,HAUL-0007,LOAD-0003,217.63,270.67,6.14,0,0,4.22,7.27,0,0,0.55,18.4,542.15,570.2
2400,2023-06-18T06:41:49Z,Noite,Turma A,HAUL-0022,LOAD-0001,393.73,430.95,4.29,12.41,1.25,4.25,4.23,0.05,0,2.11,28.25,465.51,484.58
2401,2023-06-05T02:22:59Z,Noite,Turma A,HAUL-0008,LOAD-0003,240.51,271.86,8.85,0.48,2.78,6.2,2.56,0.95,0,0.52,22.23,105.21,112.95
2402,2023-06-03T01:49:35Z,Noite,Turma C,HAUL-0012,LOAD-0004,217.48,269.53,16.07,4.06,1.69,6.03,12.1,2.58,0,0.63,43.76,844.19,744.78
2403,2023-06-22T17:17:16Z,Dia,Turma B,HAUL-0029,LOAD-0001,356.03,430.81,8.14,4.92,0.88,4.08,3.28,0.52,0,1.03,22.77,0,0
2404,2023-06-02T13:32:13Z,Dia,Turma D,HAUL-0024,LOAD-0001,267.1,428.16,2.5,0,1.93,2.78,3.38,0,0,1.32,11.99,486.79,528.96
2405,2023-06-02T13:25:33Z,Dia,Turma D,HAUL-0028,LOAD-0001,400.61,432.05,2.17,0.42,1.38,3.78,11.38,0,0,1.07,20.14,1353.35,1431.19
2406,2023-06-06T11:19:45Z,Noite,Turma C,HAUL-0015,LOAD-0001,391.23,429.78,12.47,8.01,1.45,2.35,13.4,0,0,1.44,39.58,1831.5,1905.68
2407,2023-06-06T11:23:25Z,Noite,Turma C,HAUL-0021,LOAD-0001,342.32,432.94,9.98,8.09,0.86,2.77,10.98,0,0,1.13,33.72,1577.02,1659.94
2408,2023-06-06T11:26:58Z,Noite,Turma C,HAUL-0023,LOAD-0001,394.84,430.81,7.72,4.39,0.95,3.8,8.99,0,0,0.98,26.81,1283.92,1332.09
2409,2023-06-06T11:14:32Z,Noite,Turma C,HAUL-0017,LOAD-0001,390.73,432.93,5.14,7.85,2.31,4.9,12.67,0,0,0.02,32.5,1255.94,1314.77
2411,2023-06-09T14:48:48Z,Dia,Turma D,HAUL-0023,LOAD-0001,397.07,428.62,7.77,0.12,1.01,3.34,10.38,0,0,2.18,24.59,1594.09,1660.44
2412,2023-06-09T14:39:46Z,Dia,Turma D,HAUL-0028,LOAD-0001,389.96,428.22,4.73,0,0.82,3.21,10.69,0,0,2.34,21.9,1546.28,1653.71
2413,2023-06-09T14:47:32Z,Dia,Turma D,HAUL-0024,LOAD-0001,357.56,430.52,6.72,0,0.22,0.4,6.69,0,0,1.58,15.44,891.89,956.86
2414,2023-06-09T14:36:44Z,Dia,Turma D,HAUL-0010,LOAD-0001,160.82,269.28,8.57,0.8,1.88,0.55,9.82,0,0,1.95,23.52,861.05,656.18
2415,2023-06-09T14:44:27Z,Dia,Turma D,HAUL-0026,LOAD-0001,301.99,431.83,9.9,0,0.41,1.95,11.61,0,0,1.31,25.33,1185.07,1253.5
2416,2023-06-12T15:12:14Z,Dia,Turma D,HAUL-0023,LOAD-0001,389.96,428.61,6.91,2.5,1.03,4.65,3.71,0,0,0.8,19.66,741.83,782.22
2417,2023-06-12T15:00:46Z,Dia,Turma D,HAUL-0029,LOAD-0001,404.87,432.13,10.43,0.6,1.44,2.95,14.45,0,0,1.7,31.73,1710.6,1781.41
2418,2023-06-12T15:10:58Z,Dia,Turma D,HAUL-0015,LOAD-0001,375.91,432.9,2.09,0,0.27,3.08,5.48,0,0,0.88,11.77,935.13,974.48
2419,2023-06-12T15:03:28Z,Dia,Turma D,HAUL-0012,LOAD-0001,260.1,268.66,12.64,1.53,0.86,1.82,12.14,1.02,0,0.63,30.75,1143.39,1221.23
2420,2023-06-12T14:56:21Z,Dia,Turma D,HAUL-0002,LOAD-0001,244.11,270.46,3.78,0.25,0.91,1.62,12.06,1.02,0,0.68,20.56,998.56,1074.2
2421,2023-06-16T15:31:47Z,Dia,Turma B,HAUL-0030,LOAD-0001,395.63,432.26,6.46,3.85,1.36,4.1,11.39,0,0,1.42,28.35,1642.03,1693.82
2423,2023-06-16T15:21:11Z,Dia,Turma B,HAUL-0029,LOAD-0001,403.16,432.74,31.22,5.14,1.6,3.29,13.32,0,0,2.4,56.76,1690.29,1760.46
2424,2023-06-16T15:34:33Z,Dia,Turma B,HAUL-0015,LOAD-0001,365.14,427.41,32.17,0,2.21,0.62,2.4,0,0,0,37.18,0,0
2425,2023-06-16T15:26:19Z,Dia,Turma B,HAUL-0024,LOAD-0001,284.1,431.3,7.95,8.81,1.24,3.92,13.06,0,0,1.8,36.83,1173.74,1234.34
2426,2023-06-14T14:48:20Z,Dia,Turma B,HAUL-0021,LOAD-0001,381.27,432.04,3.01,3.71,1.27,3.02,4.53,0,0,3.68,19.17,649.09,673.71
2427,2023-06-14T14:44:42Z,Dia,Turma B,HAUL-0023,LOAD-0001,402.33,431.66,8.86,0,0.79,3.58,10.49,0,0,2,25.95,1387.59,1452.19
2428,2023-06-14T14:33:44Z,Dia,Turma B,HAUL-0003,LOAD-0001,163.02,270.37,33.7,0,0.69,1.82,8.35,0.94,0,0.6,46.21,715.91,558.43
2429,2023-06-14T14:38:55Z,Dia,Turma B,HAUL-0013,LOAD-0001,224.76,268.4,11.8,1.31,2.09,1.76,4.17,1,0,0.51,22.68,283.96,296.63
2430,2023-06-14T14:20:03Z,Dia,Turma B,HAUL-0017,LOAD-0001,392.66,433.71,4.16,4.91,1.48,2.99,5.55,0,0,1.37,20.4,674.53,696.55
2431,2023-06-21T21:55:45Z,Dia,Turma B,HAUL-0004,LOAD-0001,229.45,271.61,4.18,1.42,1.58,2.01,10.56,1.21,0,0.62,21.77,685.1,741.4
2432,2023-06-21T21:52:09Z,Dia,Turma B,HAUL-0021,LOAD-0001,381.46,428.36,10.17,1.86,1.34,3.29,9.67,0.78,0,1,27.76,1049.03,1101.73
2433,2023-06-21T21:47:32Z,Dia,Turma B,HAUL-0019,LOAD-0001,343.43,433.34,5.65,0,0.97,3.49,7.62,0.71,0,0.96,19.34,958.62,994.91
2434,2023-06-21T21:31:57Z,Dia,Turma B,HAUL-0024,LOAD-0001,359.74,432.84,7.01,5.27,1.58,2.62,10.17,0.71,0,0.96,28.55,1086.58,1169.43
2435,2023-06-21T21:20:14Z,Dia,Turma B,HAUL-0025,LOAD-0001,397.44,431.95,6.87,0,0.99,3.43,9.3,0.6,0,1.03,22.13,1101,1156.61
2436,2023-06-21T21:37:59Z,Dia,Turma B,HAUL-0018,LOAD-0001,391.75,427.39,7.96,0,0.97,2.57,9.09,1.21,0,0.94,22.86,1082.07,1125.36
2437,2023-06-21T21:24:11Z,Dia,Turma B,HAUL-0021,LOAD-0001,372.17,427.02,9.39,2.64,1.28,2.69,9.96,0.7,0,0.76,27.35,1029.73,1069.44
2438,2023-06-30T22:06:55Z,Dia,Turma B,HAUL-0007,LOAD-0003,217.76,268.09,6.79,1.12,0.63,1.91,7.57,0,0,1.06,19.01,549.21,570.28
2440,2023-06-04T22:46:04Z,Dia,Turma B,HAUL-0001,LOAD-0003,238.51,270.68,8.83,3.54,2.23,9.74,2.69,0.47,0,1.24,28.67,117.34,126.97
2441,2023-06-04T23:08:51Z,Dia,Turma B,HAUL-0008,LOAD-0003,225.73,269.5,6.61,13.14,2.4,6.08,2.56,1.01,0,0.47,32.53,114.8,121.84
2443,2023-06-02T05:51:08Z,Noite,Turma C,HAUL-0011,LOAD-0003,227.64,270.54,15.56,9.82,1.81,3.05,5.99,0.48,0,0.84,37.55,355.83,386.07
2444,2023-06-02T06:02:11Z,Noite,Turma C,HAUL-0021,LOAD-0003,260.38,428.15,8.65,13.13,1.58,4.23,4.53,0,0,0.92,33.08,409.93,439.03
2445,2023-06-02T06:09:58Z,Noite,Turma C,HAUL-0030,LOAD-0003,374.04,431.13,3.28,11.54,1.53,6.25,3.93,0,0,0.8,27.1,605.46,633.54
2446,2023-06-02T06:21:59Z,Noite,Turma C,HAUL-0023,LOAD-0003,388.77,427.32,7.88,2.63,1.98,4.16,4.78,0,0,1.16,22.49,628.09,645.36
2447,2023-06-08T11:24:31Z,Noite,Turma C,HAUL-0013,LOAD-0001,196.26,272.4,4.55,0.56,0.81,1.65,8.99,0,0,0.62,17.32,536.23,583.57
2448,2023-06-08T11:28:16Z,Noite,Turma C,HAUL-0021,LOAD-0001,336.28,426.44,9.36,2.35,0.95,2.81,8.3,0,0,1.62,25.52,949.88,1010.15
2449,2023-06-08T11:32:02Z,Noite,Turma C,HAUL-0028,LOAD-0001,353.62,431.11,7.38,5.08,0.99,2.74,9.14,0,0,0.85,26.45,1003.84,1051.29
2450,2023-06-08T11:39:54Z,Noite,Turma C,HAUL-0019,LOAD-0001,253.31,426.28,7.49,4.68,0.77,2.2,8.45,0,0,0.93,24.7,706.04,747.95
2451,2023-06-08T11:43:58Z,Noite,Turma C,HAUL-0026,LOAD-0001,333.11,429.17,10.64,0.89,0.82,3.27,11.44,0,0,0.94,27.83,921.29,977.28
2457,2023-06-17T23:28:10Z,Dia,Turma D,HAUL-0018,LOAD-0001,391.01,425.75,5.46,0,1.19,3.63,10.64,0,0,1.94,22.88,1478.88,1558.32
2458,2023-06-17T23:32:42Z,Dia,Turma D,HAUL-0031,LOAD-0001,366.49,429.09,11.16,4.62,1.49,3.03,14.97,0,0,4.36,39.69,1400.12,1464.72
2459,2023-06-17T23:42:08Z,Dia,Turma D,HAUL-0015,LOAD-0001,382.48,433.31,9.68,0,0.55,3.15,9.6,0,0,2.23,25.05,1447.67,1524.1
2460,2023-06-03T05:24:24Z,Noite,Turma C,HAUL-0012,LOAD-0004,212.39,269.13,10.56,6.88,5.85,11.48,17.12,2.52,0,0.74,55.31,747.93,820.07
2461,2023-06-03T04:53:50Z,Noite,Turma C,HAUL-0013,LOAD-0004,214,269.76,6.34,0,1.42,8.72,7.86,2.02,0,0.85,26.91,627.98,673.33
2462,2023-06-03T05:07:11Z,Noite,Turma C,HAUL-0001,LOAD-0004,234.1,267.65,5.91,9.5,1.71,5.15,12.26,0.2,0,0.62,35.66,677.3,732.33
2463,2023-06-21T19:43:27Z,Dia,Turma B,HAUL-0018,LOAD-0001,411.67,427.61,11.09,0,1.92,2.74,13.32,1.03,0,0.86,30.99,1637.26,1707.99
2464,2023-06-21T19:56:46Z,Dia,Turma B,HAUL-0013,LOAD-0002,203.17,271.13,4.71,0,1.21,2.23,12.94,0.72,0,0.54,22.31,882.21,952.72
2465,2023-06-21T19:54:35Z,Dia,Turma B,HAUL-0011,LOAD-0001,222.11,272.61,7.21,3.41,1.55,1.58,14.65,1.27,0,0.72,30.51,868.39,931.81
2466,2023-06-21T20:01:08Z,Dia,Turma B,HAUL-0019,LOAD-0002,271.92,431.28,8.78,1.42,1.75,2.65,8.77,0.43,0,0.89,24.91,1091.02,1165.33
2467,2023-06-21T19:51:26Z,Dia,Turma B,HAUL-0025,LOAD-0001,389.04,427.45,8.42,1.27,2.66,1.68,13.7,1.39,0,1.56,30.58,1583.31,1662.46
2468,2023-06-23T20:32:52Z,Dia,Turma B,HAUL-0014,LOAD-0003,200.48,272.32,8.37,2.06,2.93,2.62,9.79,0.64,0,1.25,27.53,596.02,666.89
2469,2023-06-23T20:33:59Z,Dia,Turma B,HAUL-0011,LOAD-0003,160.64,272.07,6.94,0,0.62,2.18,9.03,3.3,0,0.78,23,876.29,688.96
2470,2023-06-23T20:37:36Z,Dia,Turma B,HAUL-0016,LOAD-0001,400.64,430.32,10.1,4.09,1.45,2.57,9.27,1.83,0,1.03,30.5,1510.07,1581.81
2471,2023-06-23T20:43:25Z,Dia,Turma B,HAUL-0024,LOAD-0002,347.68,431.37,5.45,6.86,0.82,2.15,4.94,0.43,0,1.49,22.36,1216.67,1297.06
2472,2023-06-22T17:35:57Z,Dia,Turma B,HAUL-0029,LOAD-0001,355.66,430.21,0.28,6.58,1.18,3.3,2.74,0.61,0,0.6,15.28,0,0
2473,2023-06-25T15:07:05Z,Dia,Turma B,HAUL-0017,LOAD-0001,399.82,426.8,11.03,0,0.94,3.48,9.59,0,0,1.91,27.2,1282.19,1347.98
2474,2023-06-25T15:10:53Z,Dia,Turma B,HAUL-0019,LOAD-0001,314.15,428.92,4.71,4.05,0.86,2.93,9.93,0,0,0.69,23.45,996.62,1054.56
2475,2023-06-25T15:14:42Z,Dia,Turma B,HAUL-0030,LOAD-0001,380.95,429.98,5.52,0,0.82,3.19,5.55,0,0,1.64,16.76,545.54,568.49
2476,2023-06-27T15:29:59Z,Dia,Turma D,HAUL-0021,LOAD-0002,330.86,430.84,4.69,1.32,0.86,3.1,5.9,0,0,0.83,16.68,749.82,790.46
2477,2023-06-27T15:28:58Z,Dia,Turma D,HAUL-0019,LOAD-0001,269.55,428.16,6.52,1.01,1.15,1.63,7.25,0,0,1.06,18.48,513.85,538.91
2478,2023-06-27T15:32:46Z,Dia,Turma D,HAUL-0016,LOAD-0001,383.64,428.42,3.4,2.24,1.05,2.75,6.13,0,0,0.92,16.45,745.59,781.09
2479,2023-06-27T15:35:24Z,Dia,Turma D,HAUL-0022,LOAD-0002,379.79,431.09,5.24,0.72,1.67,3.76,5.26,0,0,1.12,17.65,862.76,901.93
2480,2023-06-27T15:36:38Z,Dia,Turma D,HAUL-0008,LOAD-0003,217.32,270.84,1.49,7.96,1.46,3.17,7.3,0,0,0.57,22.02,554.95,599.94
2481,2023-06-02T06:26:56Z,Noite,Turma C,HAUL-0021,LOAD-0003,275.72,427.19,3.13,7.32,1.94,2.99,4.05,0,0,0.92,20.4,437.37,462.9
2483,2023-06-08T11:49:53Z,Noite,Turma C,HAUL-0016,LOAD-0001,388.94,432.69,8.02,2.57,1.04,3,8.56,0,0,1.47,24.46,1084.2,1153.29
2484,2023-06-08T11:53:10Z,Dia,Turma D,HAUL-0021,LOAD-0001,342.11,430.97,5.82,5.88,0.95,2.35,8.92,0,0,1.21,25.1,961.89,1015.7
2485,2023-06-08T11:56:53Z,Dia,Turma D,HAUL-0028,LOAD-0001,391.18,431.72,4.08,7.04,0.86,2.89,9.3,0,0,0,23.97,1085.27,1153.59
2486,2023-06-08T12:11:30Z,Dia,Turma D,HAUL-0025,LOAD-0003,371.77,432.86,16.65,7.52,0.68,4.6,7.88,0,0,0.78,37.86,707.15,750.49
2487,2023-06-08T12:01:40Z,Dia,Turma D,HAUL-0019,LOAD-0003,303.57,434.24,3.39,0,1.07,2.95,4.71,0,0,1.39,13.59,582.48,614.42
2488,2023-06-08T12:06:15Z,Dia,Turma D,HAUL-0024,LOAD-0003,353.89,429.7,6.9,3,0.75,3.83,4.28,0,0,1.53,20.52,661.4,701.19
2489,2023-06-11T07:52:26Z,Noite,Turma C,HAUL-0013,LOAD-0003,217.94,267.83,13.96,0.8,2.13,2.31,15.72,1.26,0,0.73,36.9,1074.02,1115.85
2490,2023-06-11T08:07:39Z,Noite,Turma C,HAUL-0010,LOAD-0003,157.15,270.5,5.82,0,0.43,2.48,3.61,0.55,0,0.56,13.39,230.26,174.51
2491,2023-06-11T08:00:52Z,Noite,Turma C,HAUL-0003,LOAD-0003,171.73,268.98,6.69,0,3.19,2.51,13.79,0,0,0.88,27.13,705.6,782.77
