data,turno,DF,UF,produtividade_ht,producao_total,carga_media,num_viagens,tkph,dmt,vel_cheio,vel_vazio,vel_global,tempo_ciclo_total,tempo_fixo,tempo_viagem_cheio,tempo_viagem_vazio,tempo_carregamento,tempo_manobra,tempo_fila_carga,tempo_fila_basculo,tempo_basculo,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-07-24,1,59.82,84.96,343.47,1040.08,249.08,21,1615.15,4.64,18.6,26.66,22.42,39.54,11.87,14.85,12.82,3.07,1.63,6.07,0.33,0.77,5.98,2.46,3.56,0.53,3.04,1.91,1.12,0,1.91,HAUL-002
2019-07-24,2,45.49,70.67,357.11,681.75,244.23,14,1858.98,5.28,20.02,32.26,25.42,37.39,8.93,15.89,12.57,2.69,1.12,4.32,0.26,0.54,5.97,3.29,2.73,0.8,1.92,1.08,0.84,0,1.08,HAUL-002
2019-07-24,3,59.77,84.37,315.89,945.5,249.15,19,2120.81,6.82,20.9,24.35,22.53,46.32,10.57,19.58,16.17,2.83,0.96,5.75,0.29,0.74,5.98,2.43,3.55,0.54,3.03,2.62,0.4,1.36,1.25,HAUL-002
2019-07-24,4,59.96,87.65,345.3,1103.9,241.15,23,2028.75,5.88,18.77,32.08,23.98,40.31,9.84,18.71,11.76,3.44,1.11,3.57,0.91,0.81,6.03,2.39,3.6,0.42,3.19,3.07,0.11,2.78,0.3,HAUL-002
2019-07-25,1,59.46,86.02,371.84,1134.39,244.78,23,1984.48,5.36,18.63,31.03,23.74,38.7,10.09,17.17,11.45,2.88,1.2,4.79,0.64,0.58,5.98,2.42,3.56,0.52,3.03,2.48,0.56,1.02,1.46,HAUL-002
2019-07-25,2,59.97,88.21,431.95,1348.86,242.89,28,1773.37,4.1,18.57,25.74,21.56,30.33,8.15,13.2,8.98,2.92,1.28,3.14,0.21,0.6,6.05,2.41,3.6,0.44,3.14,2.54,0.62,1.2,1.34,HAUL-002
2019-07-25,3,61.06,84.3,414.93,1265.83,245.39,26,1780.11,4.32,20.07,31.45,24.89,32.51,10.76,12.84,8.9,3.06,1.24,5.18,0.75,0.53,6.02,2.36,3.64,0.57,3.1,2.67,0.4,1.76,0.92,HAUL-002
2019-07-25,4,79.31,76.11,396.99,1469.98,244.48,30,1822.48,4.55,17.36,27.56,21.36,35.96,9.52,15.87,10.57,2.77,1.55,2.78,1.6,0.81,5.96,1.21,4.8,1.13,3.66,3.51,0.16,3.18,0.32,HAUL-002
2019-07-26,1,80.04,88.65,366.17,1549.89,243.36,32,1979.42,5.4,18.33,29.12,22.61,38.02,8.32,17.7,12,3.06,1.12,3.42,0.13,0.59,5.95,1.21,4.8,0.54,4.29,3.61,0.64,2.42,1.21,HAUL-002
2019-07-26,2,70.43,75.35,265.89,847.57,247.43,17,1672.98,6.24,16.43,18.38,17.57,59.97,10.41,22.59,26.97,3.4,1.57,4.27,0.3,0.87,6.06,1.78,4.22,1.05,3.18,3.12,0.05,2.96,0.17,HAUL-002
2019-07-26,3,59.86,74.98,474.83,1284.02,246.5,26,2308.55,4.83,18.26,29.47,22.94,36.37,8.82,16.03,11.52,3.17,1.07,3.31,0.62,0.64,6,2.42,3.6,0.91,2.7,2.34,0.35,1.51,0.81,HAUL-002
2019-07-26,4,45.34,79.57,343.86,738.49,247.1,15,1323.04,3.89,17.43,28.83,23.2,41.72,14.28,13.42,14.03,3.76,1.41,8.09,0.38,0.62,5.95,3.29,2.72,0.55,2.15,1.65,0.51,0,1.65,HAUL-002
2019-07-27,1,60.2,79.36,378.75,1082.07,244.38,22,1971.02,5.17,17.05,28.29,21.31,36.66,7.58,18.22,10.86,3.18,1.3,2.28,0.17,0.65,5.98,2.38,3.6,0.76,2.86,2.81,0.03,2.75,0.08,HAUL-002
2019-07-27,2,59.65,82.9,477.16,1429.4,244.41,29,1451.38,3.09,16.83,22.13,19.27,28.48,8.28,10.96,9.25,3.35,1.35,2.34,0.54,0.7,6.01,2.4,3.6,0.6,3.02,2.65,0.35,1.93,0.72,HAUL-002
2019-07-27,3,30.06,62.86,519.05,590.86,244.34,12,1082.42,2.09,13.63,23.65,18.29,26.35,9.18,9.25,7.92,3.15,0.95,3.78,0.59,0.7,5.94,4.23,1.8,0.67,1.13,0.66,0.47,0,0.66,HAUL-002
2019-07-27,4,40.62,84.18,313.68,645.72,246.06,13,1751.73,5.52,18.96,30.79,23.33,37.6,10.63,17.35,9.62,2.85,1.11,5.43,0.55,0.68,6,3.57,2.44,0.41,2.02,1.96,0.07,1.61,0.34,HAUL-002
2019-07-28,1,73.53,74.01,345.87,1118.59,245.3,23,1721.35,5,19.91,29.1,23.87,35.65,9.22,15,11.43,3.03,1.2,3.36,0.87,0.77,6.02,1.57,4.44,1.16,3.29,2.55,0.72,0.66,1.89,HAUL-002
2019-07-28,2,63.17,87.06,353.09,1183.23,244.1,23,1810.14,5.16,19.1,28.2,23.21,40.85,10.54,16.29,14.01,3.16,1.61,4.52,0.4,0.85,6.05,2.21,3.8,0.48,3.34,2.72,0.6,1.15,1.57,HAUL-002
2019-07-28,3,77.69,67.01,364.53,1122.84,244.89,22,1895.08,5.16,18.86,26.62,21.91,36.03,8.79,16.4,10.84,3.21,1,3.05,0.78,0.74,6.03,1.37,4.63,1.56,3.09,2.83,0.24,2.18,0.67,HAUL-002
2019-07-28,4,35.81,81.28,534.02,936.84,246.71,19,1707.05,3.19,13.87,27.86,18.52,29.81,9.07,13.83,6.91,3.38,1.41,2.93,0.63,0.73,6.01,3.83,2.15,0.39,1.75,1.76,0,1.75,0,HAUL-002
2019-07-29,1,76.94,82.05,320.77,1192.08,250.27,24,1828.21,5.74,18.71,27.68,22.55,41.72,10.11,18.33,13.28,3.21,1.23,4.2,0.7,0.77,5.98,1.41,4.58,0.81,3.78,3,0.77,1.07,1.93,HAUL-002
2019-07-29,2,77.83,87.71,312.86,1292.08,246.79,26,1909.6,6.17,19.24,28.86,22.83,39.67,9.3,19.09,11.28,3.13,1.2,3.93,0.28,0.77,6.01,1.28,4.71,0.6,4.09,3.94,0.17,3.55,0.39,HAUL-002
2019-07-29,3,67.94,75.05,279.78,845.85,247.26,17,1689.74,6.09,17.9,25.59,20.94,45.06,12.45,20.25,12.37,3.32,1.31,5.79,1.32,0.71,6.04,1.98,4.04,1.01,3.02,2.51,0.52,0.67,1.84,HAUL-002
2019-07-29,4,66.51,82.56,290.17,973.71,242.27,20,2121.98,7.29,18.72,32.9,24.14,49.61,11.57,23.45,14.59,3.41,1.22,5.88,0.2,0.85,6.01,1.98,4.01,0.7,3.34,2.97,0.34,1.91,1.03,HAUL-002
2019-07-30,1,80.07,86.8,360.64,1498.58,240.83,31,1963.56,5.48,19.36,28.41,23.06,39.11,10.03,17.11,11.98,3.22,1.12,4.41,0.43,0.85,5.96,1.2,4.8,0.62,4.14,4.02,0.16,3.7,0.31,HAUL-002
2019-07-30,2,71.75,86.31,255.39,942.91,237.13,20,2522.63,9.91,20.11,31.4,24.78,57.41,8.46,29.39,19.57,3.24,1.11,2.83,0.41,0.88,5.97,1.7,4.31,0.56,3.77,3.15,0.6,1.35,1.79,HAUL-002
2019-07-30,3,79.49,74.57,379.23,1364.29,242.09,28,2080.47,5.58,18.44,27.5,21.97,40.11,9.48,18.32,12.3,3.42,1.09,2.84,1.32,0.81,6.06,1.2,4.8,1.2,3.57,3.11,0.48,2.1,1.04,HAUL-002
2019-07-30,4,80.55,79.05,311.21,1165.55,243.32,24,1646.98,5.37,17.37,26.1,21.72,47.02,11.52,18.44,17.06,3.11,1.57,4.86,1.13,0.85,6.01,1.19,4.8,1.02,3.78,3.1,0.68,1.39,1.71,HAUL-002
2019-07-31,1,78.18,81.69,389.51,1502.76,242.19,31,1547.67,3.94,17.54,22.99,20.05,34.49,10.08,13.44,10.97,2.96,1.33,4.42,0.61,0.76,6.04,1.34,4.67,0.82,3.82,1.99,1.86,0,1.99,HAUL-002
2019-07-31,2,79.77,81.48,442.57,1754.9,244.78,36,1722.96,3.85,17.71,28.35,22.14,31.67,9.52,13.07,9.08,2.98,1.37,3.91,0.55,0.71,6.01,1.19,4.8,0.85,3.97,2.9,1.05,1.15,1.74,HAUL-002
2019-07-31,3,86.16,87.12,477.45,2164.16,240.62,45,2844.73,5.93,19.16,27.11,22.54,39.92,8.56,18.45,12.9,2.86,1.39,3.07,0.49,0.75,6.01,0.81,5.19,0.69,4.49,4.41,0.09,4.33,0.12,HAUL-002
2019-07-31,4,81.72,84.74,471.28,1923.59,246.74,39,1852.45,3.99,18.01,27.6,21.66,30.99,9.4,13.34,8.25,3.02,1.18,3.76,0.74,0.72,6.01,1.13,4.88,0.76,4.15,3.65,0.47,2.94,0.72,HAUL-002
2019-08-01,1,99.86,67.45,401.1,1602.61,249.27,32,1875.03,4.72,16.94,31.26,22.66,37.91,9.45,16.81,11.65,3.07,1.31,4.04,0.27,0.76,5.98,0.02,5.98,1.96,4.04,2.58,1.44,0,2.58,HAUL-002
2019-08-01,2,82.74,71.95,302.83,1088.96,246.72,22,1725.8,5.72,16.71,25.21,20.14,43.27,9.02,20.53,13.73,3.62,1.33,2.53,0.72,0.81,5.97,1.06,4.95,1.36,3.55,3.22,0.36,2.24,0.98,HAUL-002
2019-08-01,3,79.88,77.48,425.17,1572.45,247.16,31,2730.94,6.38,19.68,34.43,25.26,39.19,7.81,19.44,11.95,2.67,0.98,3.21,0.27,0.69,6.02,1.21,4.79,1.1,3.69,3.38,0.31,2.8,0.6,HAUL-002
2019-08-01,4,100.4,68.85,455.73,1896.49,247.82,38,1691.49,3.75,16.45,27.02,20.34,30.8,8.99,13.7,8.11,3.34,1.19,3.52,0.28,0.67,5.98,0,6,1.84,4.19,4.05,0.11,3.86,0.17,HAUL-002
2019-08-02,1,100.97,83.5,365.13,1812.87,244.29,37,1940.44,5.3,17.26,27.35,21.03,38.72,9.43,18.3,10.99,3.26,1.59,3.53,0.34,0.72,5.95,0,6,1.02,4.96,4.63,0.35,4.09,0.57,HAUL-002
2019-08-02,2,67.42,85.44,321.04,1140.18,256.6,22,2076.96,6.4,17.58,29.7,21.83,41.82,8.65,21.63,11.54,3.27,1.39,2.8,0.44,0.74,5.95,1.93,4.08,0.6,3.46,3.13,0.35,2.16,0.95,HAUL-002
2019-08-02,3,78.2,67.87,490.08,1578.5,245.63,30,1784.79,3.66,15.74,23.75,19.4,34.3,8.82,13.95,11.53,3.48,1.12,2.78,0.66,0.78,6.06,1.29,4.71,1.49,3.22,2.99,0.23,2.52,0.47,HAUL-002
2019-08-02,4,83.31,74.89,510.17,1919.41,252.24,37,2077.77,4.08,19.05,28.11,23.28,31.47,7.54,12.81,11.13,3.33,0.78,2.54,0.35,0.54,5.97,0.98,5.02,1.23,3.81,3.11,0.68,2.02,1.1,HAUL-002
2019-08-03,1,77.83,84.42,370.96,1453.76,249.47,29,1802.92,4.86,18.21,22.68,20.39,38.61,8.51,15.91,14.19,3.02,1.42,3.09,0.28,0.71,6.01,1.31,4.69,0.76,3.94,3.57,0.36,2.8,0.74,HAUL-002
2019-08-03,2,72.3,75.16,321.62,1039.27,246.66,21,2590.73,8.16,20.31,30.18,24.6,47.7,5.79,24.12,17.79,2.99,0.83,0.85,0.32,0.8,5.96,1.69,4.31,1.05,3.23,3.06,0.19,2.48,0.55,HAUL-002
2019-08-03,3,78.33,74.14,385.62,1339.95,248.57,27,1984.19,5.1,18.64,29.36,23.37,38.9,9.69,16.48,12.73,3.15,1.02,4.51,0.34,0.67,6.02,1.34,4.66,1.19,3.5,3.06,0.41,2.13,0.91,HAUL-002
2019-08-03,4,79.66,82.93,285.73,1120.68,245.49,23,2147.95,7.52,18.65,29.27,22.79,50.22,10.4,24.2,15.62,3.23,1.38,4.61,0.43,0.75,6.04,1.21,4.8,0.82,3.96,3.79,0.2,3.25,0.51,HAUL-002
2019-08-04,1,77.6,81.94,351.43,1365.53,252.72,27,1666.91,4.69,18.45,25.18,21.54,38.35,8.47,15.38,14.5,3.31,1.05,2.86,0.55,0.69,6.05,1.31,4.69,0.81,3.9,3.23,0.65,1.77,1.44,HAUL-002
2019-08-04,2,80.05,79.28,433.69,1653.19,250.09,33,1873.67,4.26,17.5,23.36,20.01,33.56,8.33,14.48,10.76,3.27,1.21,2.97,0.27,0.62,6.01,1.21,4.8,1.02,3.81,2.59,1.2,0.41,2.18,HAUL-002
2019-08-04,3,79.26,59.09,320.34,913.09,251.57,18,1454.34,4.53,16.93,23.7,20.42,47.09,12.87,16.17,18.05,4.1,1.38,6.62,0.17,0.6,5.95,1.22,4.79,1.94,2.84,1.52,1.33,0,1.52,HAUL-002
2019-08-04,4,78.88,83.54,299.84,1184.21,247.49,24,2161.48,7.24,19.86,30.49,23.86,45.14,9.53,22.02,13.59,3.12,1.05,3.51,1.18,0.67,6.02,1.31,4.69,0.76,3.91,3.46,0.48,2.27,1.21,HAUL-002
2019-08-05,1,63.15,87.45,418.96,1402.82,242.18,29,2094.77,4.96,19.22,31.94,24.31,34.66,9.03,15.35,10.29,3.23,1.05,3.81,0.3,0.64,5.97,2.19,3.81,0.46,3.37,3.04,0.3,2.42,0.62,HAUL-002
2019-08-05,2,54.92,85.71,386.27,1074.88,245.9,22,1867.41,4.89,17.75,22.78,20,37.68,7.55,16.54,13.6,3.08,1,2.45,0.22,0.8,6.04,2.71,3.3,0.49,2.82,2.63,0.18,2.14,0.48,HAUL-002
2019-08-05,3,74.76,77.72,415.97,1454.32,248.88,29,1679.79,4.05,17.94,34.25,24.27,33.19,11.39,13.48,8.32,3.55,1.38,5.61,0.22,0.64,6.01,1.53,4.46,0.98,3.47,2.54,0.94,0.58,1.95,HAUL-002
2019-08-05,4,78.65,75.64,332.77,1180.38,247.09,24,1407.67,4.25,15.53,20.86,18.02,42.09,11.21,16.41,14.47,2.83,1.07,6.31,0.24,0.76,5.97,1.31,4.68,1.14,3.52,2.53,1.02,0,2.53,HAUL-002
2019-08-06,1,62.29,80.68,361.53,1088.14,248.49,22,1630.78,4.54,17.63,25.73,21.23,37.45,9.55,15.56,12.34,2.97,1.24,4.07,0.66,0.6,6.03,2.24,3.76,0.72,3.07,2.82,0.22,2.21,0.61,HAUL-002
2019-08-06,2,61.57,81.11,399.27,1202.79,249.38,24,1703.27,4.22,16.93,27.93,20.78,34.07,10.52,15.02,8.53,3.05,1.52,4.15,0.91,0.88,6.02,2.31,3.68,0.71,2.96,2.69,0.28,1.97,0.71,HAUL-002
2019-08-06,3,80.57,65.02,311.52,974.79,255.49,19,2245.75,7.09,20.84,24.99,22.73,51.63,10.78,20.61,20.24,2.54,1.96,5.08,0.39,0.81,6.01,1.2,4.8,1.71,3.06,2.89,0.2,2.27,0.64,HAUL-002
2019-08-06,4,81.52,81.29,378.31,1513.13,252.56,30,1996.26,5.28,19.92,27.44,23.09,37.2,10.28,15.76,11.16,3.08,1.21,4.86,0.43,0.7,6.02,1.09,4.91,0.93,3.99,3.25,0.73,1.79,1.47,HAUL-002
2019-08-07,1,89.5,71.24,319.58,1210.01,252.68,24,1946.62,6.1,20.61,29.31,24.11,39.66,10.45,17.63,11.57,3.06,1.43,3.99,1.2,0.78,5.98,0.66,5.34,1.56,3.75,3.48,0.29,2.73,0.73,HAUL-002
2019-08-07,2,94.61,84.16,376.07,1779.44,247.69,36,2253.65,5.99,21.74,28.9,25.04,39.05,8.19,16.46,14.41,2.89,1.24,2.94,0.39,0.73,5.96,0.35,5.65,0.91,4.75,4.08,0.66,2.95,1.1,HAUL-002
2019-08-07,3,78.89,75.31,368.77,1328.45,245.74,27,1840.56,4.93,17.05,25.02,20.85,39.59,8.11,17.21,14.27,3.3,0.89,2.81,0.35,0.76,6.01,1.23,4.78,1.2,3.58,3.08,0.49,1.99,1.09,HAUL-002
2019-08-07,4,86.54,85.44,371.09,1645.46,247.05,33,2022.49,5.48,18.87,33.27,24.05,36.25,9.24,17.35,9.66,2.82,1.04,4.16,0.45,0.77,5.98,0.82,5.17,0.77,4.41,4.11,0.29,3.61,0.53,HAUL-002
2019-08-08,1,89.49,45.79,320.12,788.18,245.46,15,2326.97,7.4,20.35,25.96,22.88,46.74,7.26,21.84,17.63,2.54,1.05,2.67,0.24,0.76,6.02,0.61,5.4,2.92,2.5,1.62,0.86,0,1.62,HAUL-002
2019-08-08,2,79.66,40.2,355.71,694.63,246.69,14,2932.34,8.22,24.82,34.23,28.75,43.34,9.03,19.94,14.37,3.03,0.93,4.2,0.28,0.6,6.01,1.2,4.78,2.84,1.95,1.46,0.48,0,1.46,HAUL-002
2019-08-08,3,92.17,72.4,449.17,1781.24,249.37,36,2077.06,4.67,19.55,28.17,23.13,31.64,6.52,14.46,10.66,2.62,0.64,2.1,0.46,0.7,6.02,0.49,5.51,1.52,4.03,2.9,1.09,1.07,1.82,HAUL-002
2019-08-08,4,88.42,79.94,360.94,1539.89,249.29,31,2136.2,5.87,18.18,28.89,22.34,40.62,9.02,19.26,12.34,2.96,1.23,3.86,0.28,0.69,6,0.68,5.32,1.04,4.25,3.87,0.4,3.11,0.77,HAUL-002
2019-08-09,1,99.02,84.65,363.54,1822.6,247.4,36,1867.84,5.09,17.43,27.26,21.39,36.42,7.95,17.38,11.09,3.06,1.05,2.55,0.53,0.76,5.96,0.09,5.91,0.88,5.04,3.51,1.51,0.98,2.52,HAUL-002
2019-08-09,2,83.2,82.67,357.56,1471.92,251.34,29,2123.35,5.99,18.54,25.13,21.51,43.95,7.99,19.56,16.39,2.86,1.06,3.01,0.24,0.81,5.97,0.97,5.02,0.91,4.08,3.54,0.57,2.37,1.19,HAUL-002
2019-08-09,3,64.52,82.09,280.42,893.85,246.64,18,1522.27,5.45,17.82,27.07,21.67,41.97,10.48,18.33,13.16,3.02,1.47,4.86,0.24,0.89,5.99,2.13,3.87,0.69,3.2,2.23,0.94,0,2.23,HAUL-002
2019-08-09,4,60.03,78.65,399.84,1138.16,246.53,23,1983.35,4.97,18.94,29.52,23.31,36.03,8.64,15.87,11.53,3.26,0.84,3.14,0.8,0.59,5.99,2.39,3.6,0.75,2.88,2.45,0.41,1.39,1.07,HAUL-002
2019-08-10,1,60.38,89.68,338.21,1105.49,250.18,22,1874.01,5.55,18.91,28.7,22.91,39.25,8.8,17.71,12.75,3.8,1.06,2.71,0.38,0.85,5.98,2.39,3.6,0.36,3.22,2.34,0.9,0,2.34,HAUL-002
2019-08-10,2,60.16,83.37,372.64,1140.04,245.91,23,1697.62,4.5,16.8,24.47,20.18,39.25,11.13,16.01,12.11,3.27,1.3,5.29,0.53,0.73,5.95,2.4,3.6,0.58,3.02,2.66,0.36,1.72,0.94,HAUL-002
2019-08-10,3,78.67,53.6,232.32,591.44,246.62,12,1815.01,7.75,18.75,24.65,21.62,59.02,13.79,24.63,20.6,3.42,1.52,7.79,0.31,0.75,6.02,1.31,4.7,2.16,2.53,2.39,0.14,1.69,0.72,HAUL-002
2019-08-10,4,63.26,81.2,289.84,884.64,245.64,18,2138.19,7.46,17.66,24.3,20.84,58.8,9.6,25.47,23.73,3.65,1.12,3.87,0.28,0.68,5.96,2.25,3.76,0.7,3.04,2.84,0.23,2.08,0.77,HAUL-002
2019-08-11,1,71.21,76.31,317.71,1028.41,247.01,21,1961.63,6.19,17.36,32.34,22.85,41.77,7.39,21.5,12.88,3.03,0.85,2.39,0.2,0.92,5.97,1.7,4.3,1.04,3.25,3.16,0.1,2.89,0.28,HAUL-002
2019-08-11,2,76.28,69.05,282.13,901.21,247.96,18,1967.02,6.88,16.27,26.86,21.78,60.51,9.52,25.16,25.83,2.98,1.47,1.76,2.52,0.79,5.98,1.45,4.55,1.41,3.17,2.93,0.21,2.21,0.7,HAUL-002
2019-08-11,3,30.77,59.71,401.97,441.45,243.43,9,1132.77,2.84,13.32,16.16,14.95,33,4.98,12.65,15.37,2.83,1.04,0.35,0.14,0.61,6.05,4.15,1.84,0.74,1.1,0.89,0.21,0,0.89,HAUL-002
2019-08-11,4,41.77,65.08,302.34,494.83,245.83,10,1694,5.52,17.93,29.46,22.68,40.71,8.51,18.6,13.59,2.92,1.31,2.76,0.78,0.75,6.01,3.55,2.48,0.87,1.6,1.61,0,1.62,0,HAUL-002
2019-08-12,1,53.03,84.12,290.33,789.58,244.74,16,2409.71,8.28,18.46,30.16,22.88,52.74,8.32,27.11,17.3,3.13,0.99,3.2,0.34,0.66,6.04,2.82,3.18,0.49,2.69,2.44,0.25,1.49,0.95,HAUL-002
2019-08-12,2,20.72,74.52,367.69,341.45,241.8,7,1506.7,4.15,14.83,28.84,21.93,44.14,10.85,16.76,16.53,2.66,1.15,6.03,0.34,0.67,6.03,4.75,1.24,0.31,0.92,0.63,0.3,0,0.63,HAUL-002
2019-08-12,3,46.78,83.94,397.89,931.22,245.64,19,1688.59,4.26,17.59,26.7,22.32,39.38,9.87,14.53,14.99,2.88,1.32,3.73,1.3,0.64,5.96,3.21,2.8,0.46,2.33,2.08,0.26,1.25,0.82,HAUL-002
2019-08-12,4,38.95,84.96,595.53,1183.92,246.52,24,1438.35,2.43,17.27,25.97,21.5,23.39,6.81,8.39,8.19,2.58,0.72,1.89,0.84,0.77,5.95,3.66,2.33,0.35,1.97,1.41,0.57,0,1.41,HAUL-002
2019-08-13,1,41.4,90.28,519.38,1186.86,248.53,24,1481.35,2.84,16.24,31.29,22.15,25.41,8,10.49,6.92,3.32,1.2,2.75,0.32,0.42,5.98,3.47,2.51,0.22,2.27,1.76,0.53,0.44,1.31,HAUL-002
2019-08-13,2,57.56,85.91,547.32,1626.76,245.28,33,1457.61,2.66,16.31,25.63,20.49,25.35,8.15,9.74,7.46,3,1.04,2.89,0.48,0.75,6.03,2.54,3.47,0.5,2.99,2.85,0.11,2.66,0.21,HAUL-002
2019-08-13,3,56.32,78.58,360.63,938.87,246.38,19,2007.48,5.57,18.99,30.36,24.07,40.86,9.49,17.63,13.75,2.77,0.86,4.32,0.81,0.72,6.01,2.66,3.35,0.73,2.59,2.14,0.48,0.61,1.52,HAUL-002
2019-08-13,4,59.58,77.19,521.46,1469.16,245.94,30,1289.55,2.48,16.24,29.69,21.81,24.9,9.29,9.17,6.43,2.71,1.42,3.62,0.75,0.8,6.02,2.38,3.6,0.79,2.79,2.01,0.8,0.42,1.59,HAUL-002
2019-08-14,1,41.69,85.35,486.94,1047.84,247.68,21,1580.52,3.23,17.72,34.11,23.72,27.77,10.23,11.03,6.52,3.19,1.09,3.28,1.87,0.79,6.01,3.51,2.49,0.35,2.14,2.06,0.08,1.85,0.23,HAUL-002
2019-08-14,2,40.09,84.51,371.5,754.12,252.08,15,2194.3,5.93,18.12,30.13,22.31,38.42,8.81,19.44,10.17,2.88,1.66,2.9,0.45,0.91,6.05,3.59,2.4,0.35,2.04,2.01,0.04,1.85,0.16,HAUL-002
2019-08-14,3,65.49,54.73,274.77,593.36,245.99,12,2572.59,9.37,19.9,33.47,25.11,52.4,7.5,28.02,16.88,2.55,1.08,2.62,0.54,0.71,6.01,2.07,3.94,1.77,2.17,1.43,0.73,0,1.43,HAUL-002
2019-08-14,4,76.44,71.51,421.69,1378.62,247.62,28,1798.99,4.27,16.46,28.45,21.39,35.1,8.44,15.61,11.04,3.16,1.01,2.14,1.36,0.76,6.02,1.4,4.6,1.28,3.3,2.95,0.36,2.2,0.78,HAUL-002
2019-08-15,1,86.12,69.06,442.44,1578.75,247.81,32,1912.11,4.29,20.83,32.01,25.29,30,9.04,12.4,8.55,3.14,1.23,3.69,0.42,0.56,5.98,0.85,5.15,1.57,3.62,2.7,0.89,1.04,1.66,HAUL-002
2019-08-15,2,95.97,82.82,403.05,1956.18,249.35,39,1919.39,4.79,18.7,32.75,24.01,32.74,8.23,15.24,9.27,2.96,1.03,3.4,0.21,0.63,6.05,0.2,5.8,1,4.76,3.54,1.27,1.59,1.95,HAUL-002
2019-08-15,3,81.7,81.57,448.06,1795.99,249.83,36,1657.87,3.69,19.53,25.14,21.8,31.76,12.17,11.37,8.22,3.52,1.46,5.98,0.58,0.63,5.99,1.06,4.94,0.94,4.01,3.42,0.57,2.45,0.96,HAUL-002
2019-08-15,4,75.41,83.73,463.06,1776.1,246.39,36,2266.65,4.88,16.51,28.4,21.08,36.77,8.56,17.6,10.61,3.25,1.05,2.53,1.08,0.64,6.03,1.46,4.55,0.72,3.81,3.03,0.8,1.7,1.33,HAUL-002
2019-08-16,1,78.31,64.96,385.74,1171.28,243.37,24,1984.96,5.14,18.64,30.13,24,40.19,9.71,16.46,14.01,3.31,1.56,3.61,0.46,0.77,6.04,1.32,4.67,1.61,3.08,2.69,0.36,1.76,0.91,HAUL-002
2019-08-16,2,77.49,64.04,354.39,1040.89,248.78,21,1969.74,5.64,21.55,26.65,23.56,36.47,8.73,15.82,11.92,3.16,1.3,3.13,0.41,0.74,5.97,1.35,4.66,1.69,2.97,2.73,0.23,2.08,0.66,HAUL-002
2019-08-16,3,63.49,78.24,326.06,947.33,237.88,20,2475.73,7.73,20.36,31.68,24.46,46.5,9.3,22.98,14.23,3.38,1.03,3.52,0.55,0.82,6.05,2.2,3.79,0.85,2.97,2.59,0.36,1.5,1.08,HAUL-002
2019-08-16,4,81.91,29.65,272.86,397.5,247.61,7,1908.26,7,19.47,27.95,23.42,48.39,9.86,21.4,17.12,3.08,0.96,4.24,0.68,0.91,5.98,1.12,4.88,3.44,1.44,0.96,0.49,0,0.96,HAUL-002
2019-08-17,1,100.74,37.71,376.77,863.36,252.71,17,1888.52,4.99,17.77,21.45,19.6,40.67,6.77,16.77,17.13,3.03,1.36,1.12,0.44,0.82,5.99,0,6,3.73,2.27,1.97,0.3,0.92,1.05,HAUL-002
2019-08-17,2,58.21,71.34,258.6,642.87,246.96,13,2097.74,8.11,22.19,27.53,24.54,50.5,9.32,22.09,19.09,2.75,1.65,3.51,0.59,0.82,6.01,2.55,3.48,1.01,2.49,1.48,0.99,0,1.48,HAUL-002
2019-08-17,3,82.33,55.77,326.08,910.84,251.5,17,1841.92,5.64,19.16,30.22,23.85,38.8,7.24,17.76,13.8,2.72,0.91,2.44,0.41,0.75,6.01,1.07,4.92,2.17,2.77,2.71,0.04,2.56,0.16,HAUL-002
2019-08-17,4,85.21,82.35,352.21,1481.28,244.8,30,2334.83,6.63,19.58,30.57,25.05,49.4,7.72,20.52,21.16,2.62,0.93,2.41,1.06,0.7,5.99,0.84,5.16,0.95,4.21,3.62,0.59,2.44,1.18,HAUL-002
2019-08-18,1,80.31,75.01,335.55,1209.74,252.33,24,2291.72,6.84,20.55,32.21,25.87,45.19,8.42,20.14,16.63,2.78,0.99,3.62,0.25,0.78,5.98,1.19,4.8,1.18,3.59,3.14,0.48,1.95,1.19,HAUL-002
2019-08-18,2,79.3,76.31,334.21,1220.83,252.8,24,1989.97,6.03,19.52,32.22,25.89,45.4,8.5,18.5,18.39,3.34,1.21,2.54,0.46,0.94,5.94,1.2,4.8,1.16,3.67,3.54,0.11,3.26,0.27,HAUL-002
2019-08-18,3,78.93,69.3,328.63,1072.93,246.24,22,1951.2,6.04,18.88,37.33,26.97,43.87,9.53,19.21,15.14,3.32,1.28,4.19,0.17,0.58,6.01,1.24,4.76,1.44,3.33,3,0.32,2.1,0.89,HAUL-002
2019-08-18,4,82.19,71.13,327.36,1182.73,244.41,24,1896.06,5.81,19.44,31,24.31,40.65,8.89,18.08,13.68,3.4,1.42,2.8,0.32,0.94,5.95,1.04,4.96,1.4,3.57,2.9,0.66,1.24,1.66,HAUL-002
2019-08-19,1,90.69,87.57,299.9,1454.44,243.87,30,2384.61,7.91,19.9,36.37,26.77,50.11,8.84,23.8,17.47,3.12,1.26,3.4,0.28,0.78,6.01,0.52,5.48,0.64,4.8,4.66,0.19,4.24,0.38,HAUL-002
